"","ID","city","year","weekofyear","trimester","ndvi","precipitation","air_temp_mean","diur_temp_range","humidity","total_cases","cases"
"958",958,"iq",2000,47,"T4",0.545406402842044,0.143138760880696,0.824551463657205,0.803310613438591,0.34906893172713,0,"low"
"959",959,"iq",2000,48,"T4",0.636431291659116,0.0528673835125448,0.607365439078658,0.726387536513731,0.517804639010973,0,"low"
"960",960,"iq",2000,49,"T4",0.485847364020219,0.0628008192524322,0.74126534467389,0.961051606616442,0.364096700426926,0,"low"
"961",961,"iq",2000,50,"T4",0.701502262440101,0.284331797235023,0.54485363546912,0.723466407007408,0.501143417189646,1,"low"
"962",962,"iq",2000,51,"T4",0.562168585006875,0.00998463901689708,0.763550519292296,0.793573515090997,0.168409016666397,0,"low"
"963",963,"iq",2001,1,"T1",0.582974834247374,0.151331285202253,0.439282341867398,0.380720545277081,0.795491669396922,0,"low"
"964",964,"iq",2001,2,"T1",0.593977618509544,0.178827444956477,0.450613786532604,0.663096397271413,0.473701404775357,0,"low"
"965",965,"iq",2001,3,"T1",0.453989424038962,0.383282130056324,0.493484419300981,0.658227848101024,0.558477621694803,0,"low"
"966",966,"iq",2001,4,"T1",0.484633041720667,0.128059395801331,0.143720491015816,0.291139240505803,0.498039856255305,0,"low"
"967",967,"iq",2001,5,"T1",0.700231029259723,0.223195084485407,0.0874409820051898,0.258033106134209,0.47386475008408,0,"low"
"968",968,"iq",2001,6,"T1",0.49793179028099,0.0817460317460317,0.115769593866509,0.328140214215753,0.369487095717689,0,"low"
"969",969,"iq",2001,7,"T1",0.404963214679916,0.171121351766513,0.097072710069768,0.319376825705645,0.481868670371581,0,"low"
"970",970,"iq",2001,8,"T1",0.377895678944147,0.0413978494623656,0.189612842273451,0.42453748782762,0.518621365566022,0,"low"
"971",971,"iq",2001,9,"T1",0.595887234199208,0.12068612391193,0.317658168113982,0.410905550145079,0.639496896445017,0,"low"
"972",972,"iq",2001,10,"T1",0.52573468332592,0.302278545826933,0.394334277654176,0.356377799414913,0.724926494610789,0,"low"
"973",973,"iq",2001,11,"T1",0.48739992469911,0.190322580645161,0.284796978254387,0.472249269716515,0.611728193401849,0,"low"
"974",974,"iq",2001,12,"T1",0.503447703487337,0.231310803891449,0.537488196337584,0.630963972735941,0.576445606008782,0,"low"
"975",975,"iq",2001,13,"T1",0.381516325713845,0.240809011776754,0.293106704430335,0.33008763388459,0.68065991506645,0,"low"
"976",976,"iq",2001,14,"T2",0.616303572662683,0.221351766513057,0.22077431540022,0.361246348587347,0.628226069914453,0,"low"
"977",977,"iq",2001,15,"T2",0.772841350698371,0.206912442396313,0.335788479710514,0.369036027263377,0.683763475989356,0,"low"
"978",978,"iq",2001,16,"T2",0.685038464274884,0.19900153609831,0.320868744091437,0.418695228821109,0.663672002616242,1,"low"
"979",979,"iq",2001,17,"T2",0.558584456750838,0.199718381976447,0.439660056579403,0.605647517041741,0.600620712191442,0,"low"
"980",980,"iq",2001,18,"T2",0.577766273323775,0.242626728110599,0.350330500485373,0.412852969814598,0.639170205816137,0,"low"
"981",981,"iq",2001,19,"T2",0.523363871580673,0.116641065028162,0.330500472156015,0.390457643621267,0.706141783730327,0,"low"
"982",982,"iq",2001,20,"T2",0.658555668981055,0.189656938044035,0.351841359730002,0.292112950340562,0.791734727216256,0,"low"
"983",983,"iq",2001,21,"T2",0.629155331933697,0.181285202252944,0.302360717650702,0.489776046737412,0.646357399548589,1,"low"
"984",984,"iq",2001,22,"T2",0.703759336239429,0.230593958013313,0.292162417385915,0.507302823757628,0.569258412287764,1,"low"
"985",985,"iq",2001,23,"T2",0.593599483842618,0.323758320532514,0.271765816724149,0.570593962997901,0.486278993798573,0,"low"
"986",986,"iq",2001,24,"T2",0.59656794365226,0.120660522273425,0.111992445688838,0.40311587146973,0.465044103241531,0,"low"
"987",987,"iq",2001,25,"T2",0.316829943411014,0.138069636456733,0.180358829053083,0.549172346640011,0.390885331594889,1,"low"
"988",988,"iq",2001,26,"T2",0.620117146480221,0.00312339989759345,0.0277620396611026,0.748782862708425,0.0855929434859288,0,"low"
"989",989,"iq",2001,27,"T3",0.547002882963574,0.133384536610343,0.153352219080394,0.49074975657149,0.295164978762325,0,"low"
"990",990,"iq",2001,28,"T3",0.731233881161188,0.100076804915515,0.15505193581322,0.568646543329064,0.367363606669989,0,"low"
"991",991,"iq",2001,29,"T3",0.608175416500165,0.133256528417819,0.386024551478228,0.686465433301548,0.44478928454826,0,"low"
"992",992,"iq",2001,30,"T3",0.611114917975014,0.13958013312852,0.288196411720046,0.607594936705807,0.547696831101842,0,"low"
"993",993,"iq",2001,31,"T3",0.471549825310627,0.0716077828981055,0.351085930041588,0.784810126578845,0.373897419144681,0,"low"
"994",994,"iq",2001,32,"T3",0.51829301990184,0,0.515769593919387,0.905550146057651,0.164978765114611,0,"low"
"995",995,"iq",2001,33,"T3",0.653050693727503,0.0131592421915003,0.497072710122646,0.81499513145025,0.228683436785738,0,"low"
"996",996,"iq",2001,34,"T3",0.526944018589524,0.0255248335893497,0.502927289877354,0.739045764360832,0.434008493955299,0,"low"
"997",997,"iq",2001,35,"T3",0.543168355213479,0.121812596006144,0.544098205780706,0.779941577408456,0.404279647173153,0,"low"
"998",998,"iq",2001,36,"T3",0.606847356254692,0.113799283154122,0.536166194448962,0.823758519962403,0.539856256123064,0,"low"
"999",999,"iq",2001,37,"T3",0.694162351312518,0.0926779313876088,0.532766761115501,0.847127555985722,0.450833061096784,0,"low"
"1000",1000,"iq",2001,38,"T3",0.745649180971752,0.169994879672299,0.439848914067607,0.652385589095195,0.501796798435972,0,"low"
"1001",1001,"iq",2001,39,"T3",0.711895371080588,0.0677931387608807,0.538243626025998,0.864654333010027,0.477785037573469,0,"low"
"1002",1002,"iq",2001,40,"T4",0.696515184583632,0.162365591397849,0.649291784670416,0.870496592015857,0.528748774912657,0,"low"
"1003",1003,"iq",2001,41,"T4",0.906181239539352,0.150409626216078,0.597922568502284,0.680623174295718,0.41293694870698,0,"low"
"1004",1004,"iq",2001,42,"T4",0.714583467272616,0.199411162314388,0.749952785694048,0.785783836414286,0.475334857896889,0,"low"
"1005",1005,"iq",2001,43,"T4",0.471077817025844,0.197516641065028,0.522001888518298,0.579357351508009,0.749101600782014,0,"low"
"1006",1006,"iq",2001,44,"T4",0.514345718086722,0.213850486431132,0.489896128347116,0.675754625118513,0.599477295007513,0,"low"
"1007",1007,"iq",2001,45,"T4",0.706195943332906,0.0884280593958013,0.512747875297931,0.595910418694147,0.698137863442826,0,"low"
"1008",1008,"iq",2001,46,"T4",0.608568554182802,0.158269329237071,0.556751652466733,0.568646543329064,0.695687683766246,0,"low"
"1009",1009,"iq",2001,47,"T4",0.759617491493007,0.168689196108551,0.592823418303791,0.536514118791548,0.770173146030334,1,"low"
"1010",1010,"iq",2001,48,"T4",0.716015333299978,0.121505376344086,0.518224740340634,0.453748782862222,0.653054557332005,1,"low"
"1011",1011,"iq",2001,49,"T4",0.658588524747305,0.119969278033794,0.544475920624909,0.512171372930062,0.672329304150069,1,"low"
"1012",1012,"iq",2001,50,"T4",0.65126466433206,0.353865847414234,0.477242681793288,0.438169425510162,0.867853642601875,2,"low"
"1013",1013,"iq",2001,51,"T4",0.50885180650956,0.112519201228879,0.519357884741052,0.410905550145079,0.8289774583483,4,"low"
"1014",1014,"iq",2001,52,"T4",0.686037589687075,0.257859703020993,0.476298394748868,0.350535540408402,0.867526951984429,1,"low"
"1015",1015,"iq",2002,1,"T1",0.784952807532141,0.179621095750128,0.330122757311812,0.312560856864374,0.674942829146806,4,"low"
"1016",1016,"iq",2002,2,"T1",0.782570010137471,0.165873015873016,0.710859301235541,0.684518013630666,0.545083306116539,11,"low"
"1017",1017,"iq",2002,3,"T1",0.516583807623152,0.058294930875576,0.692917846995015,0.734177215190443,0.507840574973061,16,"low"
"1018",1018,"iq",2002,4,"T1",0.367454669613834,0.309959037378392,0.565816808331102,0.603700097370859,0.567298268537353,23,"low"
"1019",1019,"iq",2002,5,"T1",0.155167361510944,0.152073732718894,0.293862134118748,0.26387536514072,0.68311009474303,12,"low"
"1020",1020,"iq",2002,6,"T1",0.453306954455576,0.0119815668202765,0.168838526899673,0.260954235637124,0.572525318530827,14,"low"
"1021",1021,"iq",2002,7,"T1",0.655750817476819,0.267204301075269,0.424551463604327,0.43232716650365,0.73538059457487,18,"low"
"1022",1022,"iq",2002,8,"T1",0.353118139826539,0.0959037378392217,0.404532577918963,0.434274586172487,0.68278340411415,8,"low"
"1023",1023,"iq",2002,9,"T1",0.404632934604164,0.205171530977983,0.320868744091437,0.303797468354266,0.73293041489829,7,"low"
"1024",1024,"iq",2002,10,"T1",0.631806465388694,0.23768561187916,0.516147308763598,0.518987341771332,0.759882391374975,10,"low"
"1025",1025,"iq",2002,11,"T1",0.572960824154711,0.107424475166411,0.492162417412358,0.549172346640011,0.695197647828643,7,"low"
"1026",1026,"iq",2002,12,"T1",0.552719325304493,0.15663082437276,0.43833805469078,0.409931840311001,0.769193074166562,10,"low"
"1027",1027,"iq",2002,13,"T1",0.538411770615138,0.282693292370712,0.234183191642462,0.207400194741717,0.681966677559102,5,"low"
"1028",1028,"iq",2002,14,"T2",0.553349577687947,0.240681003584229,0.33559962222231,0.32911392404983,0.763802678864364,11,"low"
"1029",1029,"iq",2002,15,"T2",0.547221432480145,0.194521249359959,0.294428706318958,0.258033106134209,0.710552107157319,8,"low"
"1030",1030,"iq",2002,16,"T2",0.517829057927159,0.280312339989759,0.413597733651126,0.36611489775978,0.711205488403645,18,"low"
"1031",1031,"iq",2002,17,"T2",0.592972877443428,0.116717869943676,0.389801699655892,0.406037000973327,0.744037896120131,13,"low"
"1032",1032,"iq",2002,18,"T2",0.476594694113089,0.15373783922171,0.366572237993073,0.418695228821109,0.696504410321295,9,"low"
"1033",1033,"iq",2002,19,"T2",0.487496731867524,0.259344598054275,0.359584513705748,0.455696202531059,0.72133289775028,22,"low"
"1034",1034,"iq",2002,20,"T2",0.408604170001048,0.11979006656426,0.284041548565973,0.254138266795853,0.689317216600276,10,"low"
"1035",1035,"iq",2002,21,"T2",0.499991268496303,0.13120839733743,0.319169027358611,0.486854917233816,0.671022541657418,5,"low"
"1036",1036,"iq",2002,22,"T2",0.48127638935647,0.106349206349206,0.386213408834227,0.429406037000054,0.698301208762983,13,"low"
"1037",1037,"iq",2002,23,"T2",0.649458644884959,0.186277521761393,0.215675165201727,0.503407984419954,0.578405749759194,2,"low"
"1038",1038,"iq",2002,24,"T2",0.727395330256042,0.178238607270865,0.346553352175511,0.518987341771332,0.677229663514664,11,"low"
"1039",1039,"iq",2002,25,"T2",0.503828813612687,0.100256016385049,0.287063267187422,0.637779941577212,0.422901012744892,11,"low"
"1040",1040,"iq",2002,26,"T2",0.492178427110905,0.00814132104454685,0.15505193581322,0.638753651412653,0.246324730482271,3,"low"
"1041",1041,"iq",2002,27,"T3",0.332748947711318,0.00837173579109063,0,0.500486854916357,0.198791244694869,7,"low"
"1042",1042,"iq",2002,28,"T3",0.496818633567824,0.0146185355862775,0.164872521233805,0.506329113922869,0.314276380271667,7,"low"
"1043",1043,"iq",2002,29,"T3",0.327085414050105,0.161290322580645,0.238904626996752,0.668938656277243,0.354786017646774,4,"low"
"1044",1044,"iq",2002,30,"T3",0.608215312787754,0.167818740399386,0.296128423051791,0.723466407007408,0.367526951978712,5,"low"
"1045",1045,"iq",2002,31,"T3",0.69138444656555,0.230235535074245,0.333899905489476,0.629990262900501,0.498529892192908,6,"low"
"1046",1046,"iq",2002,32,"T3",0.669904737932665,0.0367127496159754,0.285552407942801,0.824732229791028,0.289284547533958,7,"low"
"1047",1047,"iq",2002,33,"T3",0.713505848429067,0.0251152073732719,0.484985835636828,0.888023369033346,0.19732113688206,7,"low"
"1048",1048,"iq",2002,34,"T3",0.684581752360868,0.0811827956989247,0.204721435248526,0.777020447902133,0.266416203855385,4,"low"
"1049",1049,"iq",2002,35,"T3",0.635982290792281,0.0993343573988735,0.499338999055689,0.779941577408456,0.422737667436169,9,"low"
"1050",1050,"iq",2002,36,"T3",0.49098702841357,0.209549411162314,0.629272898985052,0.720545277507902,0.493792878148471,17,"low"
"1051",1051,"iq",2002,37,"T3",0.622811235496961,0.0649257552483359,0.579036827217338,0.864654333010027,0.346455406730393,8,"low"
"1052",1052,"iq",2002,38,"T3",0.740710003805108,0.0294162826420891,0.751463644938677,1,0.258248938259161,22,"low"
"1053",1053,"iq",2002,39,"T3",0.63064104956773,0.0987199180747568,0.608498583611275,0.805258033102657,0.510454099969798,18,"low"
"1054",1054,"iq",2002,40,"T4",0.590965281165126,0.181720430107527,0.663456090601079,0.84518013631484,0.448056190791323,21,"low"
"1055",1055,"iq",2002,41,"T4",0.675367679597507,0.179774705581157,0.539565627914621,0.761441090555526,0.628389415223176,16,"low"
"1056",1056,"iq",2002,42,"T4",0.509019437970017,0.056221198156682,0.484041548592408,0.633885102235448,0.625449199608993,31,"low"
"1057",1057,"iq",2002,43,"T4",0.559596196430428,0.125294418842806,0.356373937596087,0.486854917233816,0.545900032671587,25,"low"
"1058",1058,"iq",2002,44,"T4",0.66865843993203,0.229825908858167,0.513314447630346,0.522882181109007,0.787487749109421,28,"low"
"1059",1059,"iq",2002,45,"T4",0.673277315285605,0.24441884280594,0.383569405056981,0.351509250243161,0.749101600782014,26,"low"
"1060",1060,"iq",2002,46,"T4",0.494844563581613,0.23389656938044,0.334466477821892,0.280428432326858,0.707938582160581,18,"low"
"1061",1061,"iq",2002,47,"T4",0.592537789987811,0.157936507936508,0.362228517482994,0.411879259979838,0.766089513232222,27,"low"
"1062",1062,"iq",2002,48,"T4",0.634264110230459,0.153993855606759,0.491029272879741,0.615384615382518,0.80823260372886,11,"low"
"1063",1063,"iq",2002,49,"T4",0.677710538796724,0.127214541730671,0.487629839414074,0.452775073027462,0.730643580530432,38,"low"
"1064",1064,"iq",2002,50,"T4",0.525716704851786,0.0896569380440348,0.429461756314615,0.447906523855029,0.719046063382422,29,"low"
"1065",1065,"iq",2002,51,"T4",0.539833704478467,0.0658730158730159,0.420774315426656,0.374878286269888,0.748448219535688,21,"low"
"1066",1066,"iq",2002,52,"T4",0.413828697821256,0.388453661034306,0.427950897069987,0.452775073027462,0.745508003921505,11,"low"
"1067",1067,"iq",2003,1,"T1",0.688001937048578,0.120097286226318,0.626628895207806,0.732229795519561,0.655994772957622,10,"low"
"1068",1068,"iq",2003,2,"T1",0.899229562874188,0.0301331285202253,0.403021718542136,0.481986368061382,0.661058477619505,5,"low"
"1069",1069,"iq",2003,3,"T1",0.601609878904165,0.15478750640041,0.301983002806499,0.435248296007247,0.653381247960884,6,"low"
"1070",1070,"iq",2003,4,"T1",0.566558894864117,0.215181771633385,0.461378659129799,0.607594936705807,0.548676902977048,2,"low"
"1071",1071,"iq",2003,5,"T1",0.440763511348208,0.0897337429595494,0.641359773338671,0.709834469324867,0.443319176746885,1,"low"
"1072",1072,"iq",2003,6,"T1",0.394625914743402,0.144290834613415,0.341454202109216,0.415774099317512,0.701731460314769,2,"low"
"1073",1073,"iq",2003,7,"T1",0.608071652626142,0.180824372759857,0.257790368281691,0.318403115870886,0.606011107482205,2,"low"
"1074",1074,"iq",2003,8,"T1",0.364347452862798,0.0640809011776754,0.519735599585263,0.649464459588872,0.720842861812677,3,"low"
"1075",1075,"iq",2003,9,"T1",0.561953010948727,0.338453661034306,0.623229461742147,0.528724440116199,0.723619732118137,5,"low"
"1076",1076,"iq",2003,10,"T1",0.46012490312316,0.163108038914491,0.379792256879317,0.445959104186192,0.661385168248385,1,"low"
"1077",1077,"iq",2003,11,"T1",0.453910595344682,0.122811059907834,0.27025495747952,0.333008763388186,0.66318196667864,4,"low"
"1078",1078,"iq",2003,12,"T1",0.535289634664121,0.27916026625704,0.43059490084724,0.476144109054871,0.747468147671917,2,"low"
"1079",1079,"iq",2003,13,"T1",0.469374555664002,0.239656938044035,0.529933899850043,0.553067185977686,0.773930088211,4,"low"
"1080",1080,"iq",2003,14,"T2",0.576826321817126,0.228827444956477,0.454957507042683,0.544303797467578,0.7504083632861,0,"low"
"1081",1081,"iq",2003,15,"T2",0.486808269459426,0.201203277009729,0.455712936731097,0.386562804283593,0.841881738000395,0,"low"
"1082",1082,"iq",2003,16,"T2",0.552064808267138,0.130926779313876,0.279131255855677,0.231742940603204,0.665305455737774,0,"low"
"1083",1083,"iq",2003,17,"T2",0.639179274190392,0.198003072196621,0.443814919733476,0.479065238557786,0.736360666450076,0,"low"
"1084",1084,"iq",2003,18,"T2",0.746247876732775,0.167511520737327,0.271765816724149,0.254138266795853,0.682946749434307,1,"low"
"1085",1085,"iq",2003,19,"T2",0.440432229674479,0.353430619559652,0.240415486241374,0.3953261927937,0.629696177727262,1,"low"
"1086",1086,"iq",2003,20,"T2",0.557680420284592,0.215463389656938,0.0379603399258898,0.232716650437963,0.499673309376837,1,"low"
"1087",1087,"iq",2003,21,"T2",0.453237052136565,0.0606758832565284,0.164305949033588,0.368062317428618,0.548840248285771,1,"low"
"1088",1088,"iq",2003,22,"T2",0.552465908444147,0.426318484383001,0.398300283320052,0.542356377798741,0.674942829146806,1,"low"
"1089",1089,"iq",2003,23,"T2",0.4728229862528,0.179851510496672,0.258545797837906,0.283349561830454,0.678699771316038,2,"low"
"1090",1090,"iq",2003,24,"T2",0.664071498371672,0.25273937532002,0.291029272853298,0.389483933787189,0.68065991506645,3,"low"
"1091",1091,"iq",2003,25,"T2",0.669071525758462,0.120711725550435,0.181491973585708,0.515092502433658,0.43008820646591,4,"low"
"1092",1092,"iq",2003,26,"T2",0.485022156248253,0.227547363031234,0.0993389990028106,0.353456669911998,0.48823913753755,6,"low"
"1093",1093,"iq",2003,27,"T3",0.574988410484672,0.156400409626216,0.0651558073867834,0.350535540408402,0.434008493955299,2,"low"
"1094",1094,"iq",2003,28,"T3",0.431118667639337,0.137173579109063,0.305004721427955,0.595910418694147,0.446259392361069,2,"low"
"1095",1095,"iq",2003,29,"T3",0.470724575630795,0.166922683051715,0.284796978254387,0.72541382667829,0.409506697155194,5,"low"
"1096",1096,"iq",2003,30,"T3",0.580268759581212,0.00675883256528418,0.244570349395454,0.686465433301548,0.210715452471759,1,"low"
"1097",1097,"iq",2003,31,"T3",0.472469786765616,0.0630824372759857,0.289140698764466,0.610516066212129,0.339594903626821,1,"low"
"1098",1098,"iq",2003,32,"T3",0.519232971408489,0.228571428571429,0.399622285208675,0.769230769232237,0.327997386478811,0,"low"
"1099",1099,"iq",2003,33,"T3",0.538947646486355,0.134331797235023,0.357318224772706,0.633885102235448,0.442829140809283,0,"low"
